id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
4836,User4836,55.0,Female,Tablet,Side,Entertainment,Evening,1
7099,User7099,22.0,Female,Mobile,Top,Entertainment,Evening,1
5425,User5425,40.197363393198316,Female,Mobile,Side,Entertainment,Afternoon,1
5227,User5227,24.0,Female,Mobile,Top,Entertainment,Night,1
4620,User4620,43.0,Non-Binary,Mobile,Side,Entertainment,Night,1
1181,User1181,55.0,Female,Desktop,Bottom,Entertainment,Morning,0
3014,User3014,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
3299,User3299,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,1
5932,User5932,40.197363393198316,Female,Desktop,Bottom,Education,Evening,0
3990,User3990,28.0,Female,Tablet,Side,Social Media,Evening,1
9736,User9736,46.0,Female,Desktop,Bottom,Education,Evening,1
6049,User6049,40.197363393198316,Male,Tablet,Side,Education,Evening,0
6553,User6553,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
3109,User3109,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,1
6771,User6771,40.197363393198316,Female,Desktop,Side,Shopping,Morning,1
4057,User4057,40.197363393198316,Female,Desktop,Side,Education,Evening,1
973,User973,37.0,Female,Desktop,Bottom,Entertainment,Morning,1
1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1
8789,User8789,40.197363393198316,Female,Desktop,Top,Entertainment,Evening,1
5805,User5805,29.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
3295,User3295,40.197363393198316,Male,Tablet,Top,Education,Morning,0
911,User911,32.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
6690,User6690,42.0,Male,Mobile,Top,News,Morning,0
9766,User9766,40.197363393198316,Male,Desktop,Bottom,Entertainment,Evening,1
4229,User4229,23.0,Male,Mobile,Side,Education,Afternoon,0
4554,User4554,40.197363393198316,Female,Mobile,Top,News,Night,0
6234,User6234,26.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
8937,User8937,57.0,Male,Tablet,Side,Entertainment,Afternoon,1
6602,User6602,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
1612,User1612,40.0,Female,Mobile,Side,News,Evening,1
6119,User6119,40.197363393198316,Female,Tablet,Side,Entertainment,Morning,0
8101,User8101,59.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
2239,User2239,25.0,Female,Tablet,Bottom,Entertainment,Morning,1
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1
4022,User4022,40.197363393198316,Non-Binary,Mobile,Top,Entertainment,Morning,0
5813,User5813,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,0
5557,User5557,40.197363393198316,Female,Desktop,Side,News,Morning,0
6449,User6449,42.0,Female,Desktop,Top,Shopping,Morning,1
998,User998,40.197363393198316,Female,Tablet,Top,Entertainment,Evening,1
8891,User8891,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
5566,User5566,40.197363393198316,Non-Binary,Desktop,Bottom,Social Media,Morning,1
3801,User3801,26.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
1190,User1190,40.197363393198316,Non-Binary,Tablet,Bottom,Education,Morning,1
2542,User2542,58.0,Female,Mobile,Bottom,Entertainment,Evening,1
310,User310,31.0,Female,Desktop,Bottom,Entertainment,Morning,0
3118,User3118,57.0,Male,Mobile,Top,Entertainment,Evening,1
3336,User3336,26.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
1494,User1494,18.0,Male,Desktop,Bottom,Entertainment,Evening,0
5980,User5980,40.0,Female,Desktop,Side,Entertainment,Morning,1
8147,User8147,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
674,User674,40.197363393198316,Female,Tablet,Side,Entertainment,Evening,1
7475,User7475,53.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
3641,User3641,33.0,Female,Tablet,Top,Entertainment,Night,1
42,User42,40.197363393198316,Female,Desktop,Top,News,Night,0
6441,User6441,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
250,User250,40.197363393198316,Female,Mobile,Bottom,News,Afternoon,1
5647,User5647,46.0,Female,Tablet,Bottom,Entertainment,Morning,1
3323,User3323,48.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
2329,User2329,51.0,Female,Desktop,Bottom,Entertainment,Evening,0
4581,User4581,51.0,Female,Desktop,Top,Entertainment,Morning,0
4697,User4697,40.197363393198316,Female,Desktop,Side,Entertainment,Afternoon,1
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Education,Afternoon,1
7574,User7574,35.0,Male,Desktop,Side,Education,Evening,0
8649,User8649,40.197363393198316,Non-Binary,Mobile,Bottom,Shopping,Evening,0
3118,User3118,57.0,Female,Mobile,Top,Entertainment,Evening,1
4336,User4336,38.0,Female,Desktop,Top,Education,Night,0
498,User498,32.0,Non-Binary,Desktop,Bottom,News,Night,0
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Education,Morning,1
1612,User1612,40.0,Female,Mobile,Side,News,Evening,1
9766,User9766,31.0,Female,Desktop,Bottom,Shopping,Evening,1
9419,User9419,64.0,Female,Mobile,Side,Social Media,Afternoon,1
9582,User9582,40.197363393198316,Female,Desktop,Top,Entertainment,Night,0
810,User810,54.0,Female,Desktop,Bottom,Social Media,Evening,0
3601,User3601,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
9146,User9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
6167,User6167,20.0,Male,Mobile,Side,Shopping,Morning,1
5748,User5748,40.197363393198316,Male,Desktop,Side,Entertainment,Morning,1
998,User998,40.197363393198316,Female,Tablet,Top,Entertainment,Evening,1
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1
7507,User7507,40.197363393198316,Female,Desktop,Top,Education,Afternoon,1
284,User284,40.197363393198316,Female,Tablet,Side,Shopping,Morning,1
8123,User8123,40.197363393198316,Male,Desktop,Side,Entertainment,Afternoon,0
284,User284,40.197363393198316,Non-Binary,Tablet,Side,Shopping,Afternoon,1
3541,User3541,40.197363393198316,Female,Mobile,Side,Education,Evening,0
4037,User4037,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
5098,User5098,40.197363393198316,Male,Mobile,Top,Shopping,Morning,0
8753,User8753,40.197363393198316,Non-Binary,Tablet,Top,Entertainment,Morning,1
5085,User5085,40.197363393198316,Female,Tablet,Top,Entertainment,Night,1
1529,User1529,20.0,Female,Desktop,Top,Entertainment,Morning,1
9419,User9419,64.0,Female,Mobile,Side,Entertainment,Afternoon,1
5198,User5198,40.197363393198316,Male,Desktop,Bottom,Entertainment,Night,1
7313,User7313,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
3644,User3644,40.197363393198316,Female,Mobile,Side,Entertainment,Evening,1
6553,User6553,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
9245,User9245,40.197363393198316,Female,Tablet,Top,Education,Morning,0
8741,User8741,40.197363393198316,Male,Desktop,Bottom,Education,Afternoon,0
1474,User1474,31.0,Female,Desktop,Side,Entertainment,Morning,1
6891,User6891,48.0,Non-Binary,Mobile,Top,News,Morning,0
2620,User2620,49.0,Non-Binary,Tablet,Top,Entertainment,Night,0
1225,User1225,27.0,Female,Tablet,Bottom,Entertainment,Evening,1
2529,User2529,40.197363393198316,Female,Desktop,Top,Entertainment,Afternoon,1
3450,User3450,40.197363393198316,Non-Binary,Tablet,Side,News,Morning,0
3231,User3231,32.0,Female,Mobile,Side,Education,Morning,0
4621,User4621,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
7086,User7086,40.197363393198316,Non-Binary,Desktop,Top,Entertainment,Morning,1
5878,User5878,40.197363393198316,Female,Desktop,Bottom,Education,Afternoon,1
3429,User3429,59.0,Female,Tablet,Side,Social Media,Morning,1
2964,User2964,40.0,Female,Mobile,Side,Entertainment,Night,1
9231,User9231,40.197363393198316,Female,Desktop,Top,Shopping,Evening,1
1171,User1171,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,1
2695,User2695,29.0,Female,Tablet,Top,News,Morning,0
6467,User6467,30.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
462,User462,40.197363393198316,Female,Desktop,Top,Entertainment,Afternoon,0
1977,User1977,40.197363393198316,Non-Binary,Desktop,Bottom,Social Media,Morning,0
6467,User6467,30.0,Female,Desktop,Side,Entertainment,Morning,1
1148,User1148,25.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
9234,User9234,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
5520,User5520,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1723,User1723,40.197363393198316,Male,Tablet,Top,News,Morning,0
6337,User6337,40.197363393198316,Female,Mobile,Top,Entertainment,Night,1
394,User394,40.197363393198316,Male,Mobile,Side,Entertainment,Afternoon,0
9967,User9967,40.197363393198316,Female,Mobile,Side,Education,Evening,1
6849,User6849,39.0,Female,Desktop,Top,Entertainment,Morning,1
1253,User1253,36.0,Female,Desktop,Bottom,Shopping,Morning,1
8081,User8081,38.0,Female,Tablet,Bottom,Entertainment,Night,1
8170,User8170,40.197363393198316,Male,Tablet,Bottom,News,Night,0
1190,User1190,40.197363393198316,Non-Binary,Desktop,Bottom,Education,Morning,1
79,User79,40.197363393198316,Male,Mobile,Bottom,Entertainment,Morning,0
1729,User1729,26.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
5878,User5878,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
1369,User1369,40.197363393198316,Female,Desktop,Bottom,Social Media,Morning,1
1549,User1549,56.0,Female,Desktop,Top,Entertainment,Afternoon,1
8970,User8970,40.197363393198316,Female,Mobile,Side,Social Media,Afternoon,0
3740,User3740,40.197363393198316,Non-Binary,Tablet,Side,Social Media,Afternoon,1
9766,User9766,31.0,Male,Desktop,Bottom,Shopping,Evening,1
8680,User8680,20.0,Female,Desktop,Bottom,Entertainment,Night,0
6133,User6133,40.197363393198316,Female,Mobile,Top,Entertainment,Night,0
8255,User8255,22.0,Female,Mobile,Side,Entertainment,Evening,0
6959,User6959,39.0,Male,Desktop,Top,Entertainment,Evening,1
2727,User2727,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
373,User373,34.0,Female,Mobile,Top,Education,Morning,1
3371,User3371,25.0,Male,Desktop,Bottom,Education,Morning,0
3044,User3044,34.0,Male,Desktop,Top,Entertainment,Night,1
5329,User5329,54.0,Female,Tablet,Side,Entertainment,Evening,1
8847,User8847,36.0,Female,Desktop,Bottom,Entertainment,Morning,0
4840,User4840,48.0,Female,Desktop,Bottom,Entertainment,Morning,0
4181,User4181,59.0,Female,Tablet,Bottom,Entertainment,Morning,0
7808,User7808,26.0,Female,Desktop,Top,Entertainment,Night,1
5942,User5942,40.197363393198316,Female,Tablet,Bottom,Entertainment,Morning,1
4889,User4889,45.0,Female,Tablet,Bottom,News,Evening,1
2809,User2809,40.197363393198316,Non-Binary,Desktop,Top,News,Afternoon,0
2297,User2297,57.0,Male,Tablet,Side,Education,Morning,1
8278,User8278,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,1
5922,User5922,62.0,Female,Mobile,Side,Entertainment,Afternoon,0
2044,User2044,31.0,Female,Mobile,Bottom,News,Evening,1
6215,User6215,40.197363393198316,Female,Desktop,Bottom,Shopping,Morning,0
3325,User3325,40.197363393198316,Male,Mobile,Bottom,Education,Morning,1
8326,User8326,23.0,Female,Desktop,Bottom,Entertainment,Evening,1
7065,User7065,57.0,Female,Desktop,Bottom,Entertainment,Morning,1
9572,User9572,38.0,Female,Mobile,Bottom,Entertainment,Morning,1
7376,User7376,40.197363393198316,Female,Mobile,Side,News,Morning,1
6861,User6861,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,1
4890,User4890,43.0,Male,Tablet,Bottom,Education,Afternoon,1
6129,User6129,36.0,Male,Desktop,Bottom,Shopping,Evening,1
3245,User3245,40.0,Female,Desktop,Side,Shopping,Morning,1
3375,User3375,40.197363393198316,Non-Binary,Desktop,Bottom,Education,Morning,1
3014,User3014,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
2291,User2291,53.0,Female,Tablet,Bottom,Entertainment,Morning,0
1878,User1878,40.197363393198316,Male,Tablet,Bottom,Entertainment,Morning,0
813,User813,40.197363393198316,Female,Tablet,Bottom,Education,Morning,1
6708,User6708,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
7322,User7322,40.197363393198316,Female,Desktop,Bottom,Social Media,Morning,1
3403,User3403,56.0,Female,Desktop,Bottom,Entertainment,Night,1
5346,User5346,40.197363393198316,Non-Binary,Tablet,Bottom,News,Morning,1
6143,User6143,29.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
449,User449,25.0,Female,Tablet,Side,Education,Morning,0
4890,User4890,40.197363393198316,Male,Desktop,Bottom,Education,Morning,1
2290,User2290,41.0,Female,Tablet,Top,Entertainment,Evening,1
7450,User7450,40.197363393198316,Female,Desktop,Bottom,News,Night,1
9992,User9992,40.197363393198316,Male,Desktop,Side,Shopping,Evening,1
3938,User3938,40.197363393198316,Male,Mobile,Bottom,Entertainment,Evening,1
5777,User5777,42.0,Female,Tablet,Bottom,Shopping,Night,0
770,User770,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
7471,User7471,40.197363393198316,Female,Mobile,Bottom,Shopping,Morning,1
4663,User4663,50.0,Male,Tablet,Bottom,Entertainment,Morning,0
5188,User5188,23.0,Female,Desktop,Top,Entertainment,Evening,0
389,User389,31.0,Non-Binary,Tablet,Top,Social Media,Afternoon,1
7504,User7504,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,0
2337,User2337,40.0,Female,Desktop,Top,Entertainment,Evening,1
4307,User4307,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,0
8437,User8437,56.0,Female,Desktop,Top,Shopping,Morning,0
3336,User3336,26.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
8817,User8817,40.197363393198316,Male,Tablet,Bottom,Entertainment,Night,1
7511,User7511,31.0,Female,Desktop,Side,Shopping,Night,1
6743,User6743,40.197363393198316,Female,Mobile,Side,Entertainment,Morning,1
5329,User5329,54.0,Male,Tablet,Side,Entertainment,Evening,1
9662,User9662,62.0,Female,Tablet,Bottom,Entertainment,Evening,0
6143,User6143,29.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
2290,User2290,41.0,Female,Desktop,Top,Entertainment,Morning,1
389,User389,31.0,Non-Binary,Desktop,Top,Social Media,Afternoon,1
3808,User3808,24.0,Female,Mobile,Side,Social Media,Morning,0
2272,User2272,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
5818,User5818,40.197363393198316,Female,Tablet,Top,Social Media,Night,1
5574,User5574,52.0,Female,Desktop,Bottom,Shopping,Morning,1
8226,User8226,40.197363393198316,Male,Tablet,Top,Entertainment,Morning,1
5569,User5569,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
2044,User2044,31.0,Female,Mobile,Top,Entertainment,Evening,1
9763,User9763,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,0
9966,User9966,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
1079,User1079,46.0,Female,Desktop,Side,Entertainment,Morning,0
8696,User8696,40.197363393198316,Female,Desktop,Bottom,Shopping,Evening,0
8965,User8965,25.0,Female,Desktop,Bottom,Entertainment,Evening,1
6959,User6959,39.0,Male,Desktop,Top,Entertainment,Evening,1
453,User453,40.197363393198316,Female,Tablet,Top,Entertainment,Afternoon,1
6449,User6449,42.0,Female,Desktop,Top,Entertainment,Morning,1
1122,User1122,49.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
6884,User6884,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,0
4714,User4714,61.0,Female,Mobile,Bottom,Social Media,Morning,0
6862,User6862,40.197363393198316,Male,Tablet,Side,Entertainment,Morning,1
7828,User7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
4621,User4621,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
7524,User7524,40.197363393198316,Male,Mobile,Top,Education,Morning,0
4230,User4230,35.0,Female,Tablet,Top,Education,Evening,1
1141,User1141,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
4548,User4548,40.197363393198316,Male,Desktop,Side,Entertainment,Evening,1
1279,User1279,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,0
6602,User6602,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Entertainment,Night,1
2771,User2771,25.0,Female,Tablet,Top,Entertainment,Afternoon,0
9157,User9157,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,1
2309,User2309,22.0,Female,Tablet,Bottom,Entertainment,Night,1
7750,User7750,46.0,Female,Mobile,Side,Social Media,Morning,1
2906,User2906,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
3144,User3144,24.0,Female,Desktop,Side,Shopping,Morning,1
7151,User7151,40.197363393198316,Female,Tablet,Side,Entertainment,Morning,1
3854,User3854,56.0,Female,Tablet,Bottom,Social Media,Morning,1
2581,User2581,40.197363393198316,Female,Mobile,Bottom,Entertainment,Evening,1
8282,User8282,28.0,Female,Tablet,Bottom,Entertainment,Morning,0
7151,User7151,40.197363393198316,Female,Tablet,Side,News,Morning,1
9060,User9060,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,0
5909,User5909,45.0,Female,Tablet,Bottom,Entertainment,Morning,1
2559,User2559,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,0
2272,User2272,40.197363393198316,Female,Tablet,Bottom,News,Morning,1
1562,User1562,51.0,Female,Mobile,Bottom,News,Morning,0
7878,User7878,60.0,Female,Tablet,Side,Entertainment,Morning,1
2057,User2057,33.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
58,User58,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,1
1027,User1027,55.0,Female,Desktop,Bottom,Entertainment,Night,0
1325,User1325,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,1
400,User400,52.0,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
9436,User9436,40.197363393198316,Female,Mobile,Side,Entertainment,Evening,0
8561,User8561,52.0,Male,Mobile,Bottom,Entertainment,Evening,1
2485,User2485,57.0,Female,Mobile,Bottom,Entertainment,Night,1
676,User676,38.0,Non-Binary,Desktop,Bottom,Education,Morning,0
6167,User6167,20.0,Female,Mobile,Side,Shopping,Night,1
5324,User5324,40.197363393198316,Non-Binary,Mobile,Top,Social Media,Night,1
412,User412,40.197363393198316,Male,Tablet,Top,News,Evening,1
6137,User6137,48.0,Male,Desktop,Top,Education,Night,0
8531,User8531,54.0,Female,Tablet,Bottom,Education,Morning,0
3352,User3352,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
6074,User6074,35.0,Male,Mobile,Bottom,Entertainment,Afternoon,1
1737,User1737,40.197363393198316,Male,Mobile,Bottom,Entertainment,Night,0
8162,User8162,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,0
5100,User5100,42.0,Female,Mobile,Side,Entertainment,Morning,1
5955,User5955,59.0,Female,Tablet,Side,Entertainment,Evening,1
3915,User3915,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,1
8373,User8373,29.0,Male,Desktop,Side,Entertainment,Afternoon,1
9795,User9795,55.0,Female,Tablet,Side,Entertainment,Afternoon,0
1635,User1635,54.0,Female,Tablet,Bottom,Entertainment,Evening,1
2021,User2021,41.0,Male,Mobile,Bottom,Social Media,Night,1
5939,User5939,18.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
9822,User9822,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,0
9888,User9888,49.0,Male,Mobile,Top,News,Morning,1
10,User10,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,0
8672,User8672,40.197363393198316,Female,Mobile,Side,Shopping,Morning,0
6862,User6862,40.197363393198316,Male,Tablet,Side,Education,Afternoon,1
670,User670,22.0,Female,Desktop,Bottom,Shopping,Afternoon,1
9713,User9713,34.0,Female,Mobile,Top,Entertainment,Night,0
8174,User8174,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
5230,User5230,40.197363393198316,Female,Mobile,Top,News,Night,0
8647,User8647,40.197363393198316,Female,Desktop,Top,Shopping,Morning,1
1650,User1650,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
1171,User1171,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,1
6861,User6861,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1
5419,User5419,40.197363393198316,Male,Desktop,Top,Entertainment,Morning,1
4698,User4698,40.0,Female,Desktop,Side,Entertainment,Night,0
7010,User7010,59.0,Female,Desktop,Bottom,Entertainment,Morning,0
1586,User1586,38.0,Female,Desktop,Bottom,Shopping,Morning,1
207,User207,40.197363393198316,Non-Binary,Desktop,Top,Education,Evening,0
8753,User8753,40.197363393198316,Female,Tablet,Top,Entertainment,Morning,1
9807,User9807,35.0,Female,Tablet,Bottom,Entertainment,Night,1
228,User228,40.197363393198316,Female,Mobile,Top,Social Media,Evening,1
4228,User4228,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
9174,User9174,49.0,Female,Desktop,Bottom,Entertainment,Evening,0
5227,User5227,24.0,Female,Mobile,Top,Entertainment,Night,1
1122,User1122,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
2239,User2239,25.0,Female,Tablet,Bottom,Education,Morning,1
7766,User7766,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
9807,User9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1
6479,User6479,40.197363393198316,Male,Desktop,Side,Entertainment,Afternoon,1
5419,User5419,40.197363393198316,Male,Tablet,Top,Entertainment,Morning,1
680,User680,40.197363393198316,Male,Mobile,Bottom,News,Night,0
8271,User8271,29.0,Female,Desktop,Bottom,Education,Afternoon,1
1965,User1965,40.197363393198316,Female,Tablet,Bottom,Shopping,Morning,0
5514,User5514,31.0,Female,Desktop,Side,Entertainment,Night,1
1187,User1187,52.0,Female,Mobile,Bottom,Social Media,Night,0
4848,User4848,40.197363393198316,Female,Desktop,Bottom,Entertainment,Night,1
6092,User6092,40.197363393198316,Male,Mobile,Bottom,News,Morning,0
7828,User7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
5412,User5412,35.0,Female,Desktop,Bottom,Entertainment,Evening,1
589,User589,40.197363393198316,Male,Tablet,Top,Entertainment,Night,0
5756,User5756,40.197363393198316,Female,Desktop,Top,Shopping,Afternoon,1
7915,User7915,21.0,Female,Desktop,Top,News,Morning,0
7676,User7676,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
3345,User3345,39.0,Female,Desktop,Bottom,Entertainment,Morning,1
5942,User5942,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Evening,1
9220,User9220,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,1
5942,User5942,40.197363393198316,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
8208,User8208,40.197363393198316,Female,Tablet,Top,Education,Evening,1
7675,User7675,63.0,Female,Mobile,Side,Entertainment,Afternoon,0
8744,User8744,40.197363393198316,Male,Mobile,Bottom,Shopping,Night,0
5227,User5227,24.0,Female,Mobile,Top,Entertainment,Morning,1
9619,User9619,45.0,Female,Mobile,Side,Entertainment,Night,0
9499,User9499,40.197363393198316,Female,Mobile,Bottom,Social Media,Morning,1
6493,User6493,63.0,Non-Binary,Desktop,Bottom,Entertainment,Evening,0
58,User58,36.0,Female,Mobile,Top,Shopping,Morning,1
9234,User9234,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
7630,User7630,23.0,Non-Binary,Desktop,Top,Entertainment,Morning,0
9689,User9689,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,1
5890,User5890,56.0,Female,Mobile,Bottom,Entertainment,Night,1
3543,User3543,55.0,Female,Desktop,Top,Entertainment,Night,1
7322,User7322,40.197363393198316,Female,Desktop,Bottom,Social Media,Afternoon,1
8862,User8862,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
1914,User1914,42.0,Male,Tablet,Bottom,Shopping,Night,1
3803,User3803,40.197363393198316,Female,Mobile,Top,Education,Morning,1
3245,User3245,40.0,Male,Desktop,Side,Shopping,Afternoon,1
7014,User7014,40.197363393198316,Non-Binary,Desktop,Side,Education,Morning,0
9675,User9675,21.0,Female,Desktop,Top,Entertainment,Evening,0
1975,User1975,30.0,Female,Desktop,Top,Social Media,Morning,1
9842,User9842,40.197363393198316,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
4151,User4151,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,0
9736,User9736,40.197363393198316,Female,Desktop,Bottom,Education,Evening,1
7045,User7045,50.0,Female,Desktop,Side,Entertainment,Morning,0
4228,User4228,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
4266,User4266,28.0,Female,Desktop,Side,Entertainment,Morning,1
2431,User2431,54.0,Female,Desktop,Top,Entertainment,Night,1
6143,User6143,29.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
7714,User7714,55.0,Male,Mobile,Bottom,Entertainment,Morning,0
9990,User9990,25.0,Male,Desktop,Side,Education,Night,1
9397,User9397,19.0,Female,Desktop,Top,Entertainment,Evening,1
5308,User5308,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
5227,User5227,40.197363393198316,Female,Mobile,Top,Entertainment,Night,1
2542,User2542,58.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
228,User228,46.0,Female,Mobile,Top,Entertainment,Morning,1
9967,User9967,40.197363393198316,Female,Mobile,Side,Entertainment,Morning,1
1467,User1467,40.197363393198316,Non-Binary,Tablet,Top,Entertainment,Night,0
6337,User6337,40.197363393198316,Female,Mobile,Top,Social Media,Night,1
3990,User3990,28.0,Female,Tablet,Side,Social Media,Evening,1
1524,User1524,24.0,Male,Mobile,Bottom,Entertainment,Night,1
6422,User6422,26.0,Non-Binary,Desktop,Side,News,Night,0
9180,User9180,52.0,Female,Desktop,Bottom,Education,Night,0
4938,User4938,40.197363393198316,Male,Desktop,Side,Entertainment,Evening,1
7151,User7151,40.197363393198316,Female,Tablet,Side,News,Morning,1
7245,User7245,40.197363393198316,Non-Binary,Mobile,Side,Entertainment,Morning,0
9090,User9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
9321,User9321,39.0,Female,Desktop,Bottom,Education,Afternoon,0
2939,User2939,54.0,Female,Tablet,Bottom,Education,Night,0
5414,User5414,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
5423,User5423,40.197363393198316,Male,Desktop,Bottom,Entertainment,Afternoon,0
4756,User4756,40.197363393198316,Non-Binary,Mobile,Bottom,Education,Morning,1
4938,User4938,40.197363393198316,Female,Desktop,Side,Social Media,Evening,1
5569,User5569,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
5647,User5647,46.0,Female,Tablet,Side,Entertainment,Morning,1
7321,User7321,40.197363393198316,Female,Tablet,Side,Entertainment,Evening,0
2017,User2017,40.197363393198316,Male,Tablet,Bottom,Shopping,Evening,1
6167,User6167,20.0,Male,Mobile,Side,Shopping,Night,1
8127,User8127,40.197363393198316,Female,Tablet,Bottom,Entertainment,Night,1
4429,User4429,34.0,Female,Mobile,Top,Entertainment,Morning,1
7366,User7366,62.0,Female,Mobile,Top,Entertainment,Morning,0
198,User198,54.0,Female,Mobile,Bottom,Shopping,Morning,0
5877,User5877,22.0,Female,Tablet,Side,Entertainment,Morning,0
